"Africa","Antarctica","Asia","Europe","North America","Oceania","Seven seas (open ocean)","South America"
0,0,0,0,58,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,144,0,0,0
0,0,0,0,33,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,1880,0,0,0
0,0,0,0,94,0,0,0
0,0,0,0,1162,0,0,0
0,0,0,0,58,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,91,0,0,0
0,0,0,0,370,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,140,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,33,0,0,0
0,0,0,0,107,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,215,0,0,0
0,0,0,0,52,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,2645,0,0,0
0,0,0,0,45,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,78,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,368,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,241,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,469,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,179,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,786,0,0,0
0,0,0,0,140,0,0,1
0,0,0,0,3,0,0,0
0,0,0,0,76,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,143,0,0,0
0,0,0,0,9,0,0,53
0,0,0,0,3048,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,210,0,0,0
0,0,0,0,96,0,0,0
0,0,0,0,1150,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,267,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,149,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,302,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,101,0,0,0
0,0,0,0,1038,0,0,0
0,0,0,0,76,0,0,0
0,0,0,0,660,0,0,0
0,0,0,0,64,0,0,0
0,0,0,0,62,0,0,0
0,0,0,0,339,0,0,0
0,0,0,0,46,0,0,0
0,0,0,0,36,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,62,0,0,0
0,0,0,0,102,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,41,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,77,0,0,0
0,0,0,0,32,0,0,0
0,0,0,0,63,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,9,0,0,17
0,0,0,0,58,0,0,0
0,0,0,0,117,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,341,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,498,0,0,0
0,0,0,0,142,0,0,0
0,0,0,0,389,0,0,0
0,0,0,0,950,0,0,0
0,0,0,0,62,0,0,0
0,0,0,0,1906,0,0,0
0,0,0,0,29,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,183,0,0,0
0,0,0,0,1089,0,0,0
0,0,0,0,112,0,0,0
0,0,0,0,84,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,442,0,0,0
0,0,0,0,132,0,0,0
0,0,0,0,2977,0,0,0
0,0,0,0,481,0,0,0
0,0,0,0,815,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,70,0,0,0
0,0,0,0,225,0,0,0
0,0,0,0,87,0,0,62
0,0,0,0,57,0,0,0
0,0,0,0,743,0,0,0
0,0,0,0,35,0,0,0
0,0,0,0,64,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,50,0,0,0
0,0,0,0,103,0,0,0
0,0,0,0,306,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,47,0,0,0
0,0,0,0,53,0,0,0
0,0,0,0,691,0,0,0
0,0,0,0,123,0,0,0
0,0,0,0,237,0,0,0
0,0,0,0,134,0,0,0
0,0,0,0,143,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,81,0,0,0
0,0,0,0,1040,0,0,0
0,0,0,0,111,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,2252,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,96,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,109,0,0,0
0,0,0,0,994,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,115,0,0,0
0,0,0,0,3032,0,0,0
0,0,0,0,300,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,39,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,63,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,38,0,0,0
0,0,0,0,27,0,0,0
0,0,0,0,97,0,0,0
0,0,0,0,288,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,151,0,0,0
0,0,0,0,170,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,66,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,43,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,218,0,0,0
0,0,0,0,45,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,124,0,0,0
0,0,0,0,35,0,0,0
0,0,0,0,33,0,0,0
0,0,0,0,134,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,64,0,0,0
0,0,0,0,307,0,0,0
0,0,0,0,129,0,0,0
0,0,0,0,61,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,237,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,33,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,104,0,0,0
0,0,0,0,28,0,0,0
0,0,0,0,1046,0,0,0
0,0,0,0,360,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,131,0,0,0
0,0,0,0,1587,0,0,0
0,0,0,0,151,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,80,0,0,0
0,0,0,0,92,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,25,0,0,0
0,0,0,0,894,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,414,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,25,0,0,0
0,0,0,0,74,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,215,0,0,0
0,0,0,0,138,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,465,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,67,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,523,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,144,0,0,0
0,0,0,0,333,0,0,0
0,0,0,0,459,0,0,0
0,0,0,0,310,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,61,0,0,0
0,0,0,0,225,0,0,0
0,0,0,0,4,0,0,7
0,0,0,0,13,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,10,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,22,0,0,0
0,0,0,0,43,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,138,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,71,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,2,0,0,2
0,0,0,0,532,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,68,0,0,0
0,0,0,0,55,0,0,7
0,0,0,0,17,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,568,0,0,0
0,0,0,0,3,0,0,7
0,0,0,0,141,0,0,0
0,0,0,0,179,0,0,31
0,0,0,0,44,0,0,2
0,0,0,0,1,0,0,12
0,0,0,0,15,0,0,95
0,0,0,0,715,0,0,0
0,0,0,0,132,0,0,0
0,0,0,0,86,0,0,0
0,0,0,0,2282,0,0,0
0,0,0,0,188,0,0,0
0,0,0,0,114,0,0,0
0,0,0,0,105,0,0,0
0,0,0,0,49,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,189,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,175,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,25,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,272,0,0,0
0,0,0,0,54,0,0,0
0,0,0,0,58,0,0,0
0,0,0,0,27,0,0,0
0,0,0,0,1495,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,1429,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,72,0,0,0
0,0,0,0,130,0,0,0
0,0,0,0,107,0,0,0
0,0,0,0,54,0,0,0
0,0,0,0,302,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,154,0,0,0
0,0,0,0,321,0,0,0
0,0,0,0,117,0,0,0
0,0,0,0,239,0,0,0
0,0,0,0,469,0,0,0
0,0,0,0,38,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,117,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,560,0,0,5
0,0,0,0,2,0,0,0
0,0,0,0,116,0,0,0
0,0,0,0,29,0,0,61
0,0,0,0,269,0,0,30
0,0,0,0,6,0,0,0
0,0,0,0,1,0,0,2
0,0,0,0,6,0,0,4
0,0,0,0,9,0,0,0
0,0,0,0,1,0,0,10
0,0,0,0,25,0,0,15
0,0,0,0,414,0,0,3
0,0,0,0,369,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,1065,0,0,45
0,0,0,0,6,0,0,0
0,0,0,0,16,0,0,17
0,0,0,0,42,0,0,0
0,0,0,0,21,0,0,275
0,0,0,0,1,0,0,158
0,0,0,0,65,0,0,3
0,0,0,0,85,0,0,0
0,0,0,0,230,0,0,1
0,0,0,0,19,0,0,0
0,0,0,0,105,0,0,290
0,0,0,0,5,0,0,59
0,0,0,0,6,0,0,0
0,0,0,0,690,0,0,64
0,0,0,0,1,0,0,57
0,0,0,0,340,0,0,7
0,0,0,0,487,0,0,0
0,0,0,0,16,0,0,437
0,0,0,0,431,0,0,7
0,0,0,0,792,0,0,18
0,0,0,0,88,0,0,250
0,0,0,0,16,7,0,3800
0,0,0,0,94,0,0,493
0,0,0,0,263,0,0,0
0,0,0,0,15,0,0,3
0,0,0,0,59,0,0,41
0,0,0,0,179,0,0,58
0,0,0,0,101,0,0,85
0,0,0,0,57,0,0,36
0,0,0,0,1025,0,0,0
0,0,0,0,18,0,0,9
0,0,0,0,1437,0,0,2
0,0,0,0,51,0,0,10
0,0,0,0,135,0,0,6
0,0,0,0,190,0,0,145
0,0,0,0,472,0,0,9
0,0,0,0,422,0,0,11
0,0,0,0,28,0,0,236
0,0,0,0,336,0,0,167
0,0,0,0,7,0,0,0
0,0,0,0,459,0,0,2680
0,0,0,0,51,0,0,1
0,0,0,0,4132,0,0,1217
0,0,0,0,5,0,0,43
0,0,0,0,6,0,0,0
0,0,0,0,234,0,0,584
0,0,0,0,292,0,0,14
0,0,0,0,1,0,0,0
0,0,0,0,43,0,0,1
0,0,0,0,424,0,0,933
0,0,0,0,2,0,0,2
0,0,0,0,39,0,0,0
0,0,0,0,30,0,0,0
0,0,0,0,85,0,0,0
0,0,0,0,668,0,0,3
0,0,0,0,446,0,0,298
0,0,0,0,1,0,0,192
0,0,0,0,304,0,0,62
0,0,0,0,1819,0,0,292
0,0,0,0,20,0,0,1
0,0,0,0,407,0,0,194
0,0,0,0,28,0,0,0
0,0,0,0,51,0,0,1
0,0,0,0,1,0,0,31
0,0,0,0,2795,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,1
0,0,0,0,177,0,0,559
0,0,0,0,1268,0,0,748
0,0,0,0,14,0,0,6
0,0,0,0,69,0,0,2
0,0,0,0,949,0,0,1212
0,0,0,0,392,0,0,2803
0,0,0,0,1485,0,0,141
0,0,0,0,73,0,0,35
0,0,0,0,1,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,42,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,44,0,0,27
0,0,0,0,435,0,0,181
0,0,0,0,742,0,0,452
0,0,0,0,2,0,0,0
0,0,0,0,1167,0,0,222
0,0,0,0,77,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,82,0,0,0
0,0,0,0,237,0,0,0
0,0,0,0,107,0,0,0
0,0,0,0,146,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,53,0,0,0
0,0,0,0,2,0,0,4
0,0,0,0,292,0,0,0
0,0,0,0,27,0,0,12
0,0,0,0,102,0,0,0
0,0,0,0,112,0,0,0
0,0,0,0,625,0,0,0
0,0,0,0,52,0,0,6
0,0,0,0,1,0,0,0
0,0,0,0,38,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,39,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,63,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,611,0,0,2
0,0,0,0,94,0,0,2
0,0,0,0,3020,0,0,0
0,0,0,0,1234,0,0,0
0,0,0,0,6,0,0,1
0,0,0,0,4,0,0,0
0,0,0,0,187,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,1012,0,0,16
0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,21
0,0,0,0,12,0,0,99
0,0,0,0,1712,0,0,5
0,0,0,0,103,0,0,133
0,0,0,0,964,0,0,8
0,0,0,0,41,0,0,0
0,0,0,0,1025,0,0,0
0,0,0,0,47,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,1,0,0,58
0,0,0,0,153,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,19,0,0,0
0,0,0,0,46,0,0,28
0,0,0,0,31,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,124,0,0,0
0,0,0,0,995,0,0,0
0,0,0,0,118,0,0,0
0,0,0,0,2019,0,0,0
0,0,0,0,882,0,0,0
0,0,0,0,2059,0,0,0
0,0,0,0,43,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,613,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,3407,0,0,64
0,0,0,0,792,0,0,248
0,0,0,0,1474,0,0,0
0,0,0,0,2811,0,0,0
0,0,0,0,475,0,0,0
0,0,0,0,1815,0,0,0
0,0,0,0,113,0,0,0
0,0,0,0,82,0,0,0
0,0,0,0,120,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,1079,0,0,0
0,0,0,0,506,0,0,0
0,0,0,0,204,0,0,0
0,0,0,0,1325,0,0,0
0,0,0,0,261,0,0,0
0,0,0,0,80,0,0,0
0,0,0,0,439,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,275,0,0,0
0,0,0,0,178,0,0,0
0,0,0,0,1449,0,0,0
0,0,0,0,74,0,0,0
0,0,0,0,1277,0,0,0
0,0,0,0,533,0,0,0
0,0,0,0,82,0,0,0
0,0,0,0,29,0,0,0
0,0,0,0,257,0,0,0
0,0,0,0,43,0,0,0
0,0,0,0,42,0,0,0
0,0,0,0,380,0,0,0
0,0,0,0,4393,0,0,0
0,0,0,0,734,0,0,0
0,0,0,0,273,0,0,0
0,0,0,0,139,0,0,0
0,0,0,0,119,0,0,0
0,0,0,0,70,0,0,0
0,0,0,0,32,0,0,0
0,0,0,0,211,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,137,0,0,0
0,0,0,0,233,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,79,0,0,0
0,0,0,0,49,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,126,0,0,0
0,0,0,0,137,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,97,0,0,0
0,0,0,0,1169,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,125,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,44,0,0,0
0,0,0,0,281,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,277,0,0,0
0,0,0,0,48,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,606,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,492,0,0,0
0,0,0,0,113,0,0,0
0,0,0,0,265,0,0,0
0,0,0,0,43,0,0,0
0,0,0,0,41,0,0,0
0,0,0,0,81,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,128,0,0,0
0,0,0,0,100,0,0,0
0,0,0,0,88,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,39,0,0,0
0,0,0,0,263,0,0,0
0,0,0,0,54,0,0,0
0,0,0,0,72,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,109,0,0,0
0,0,0,0,431,0,0,0
0,0,0,0,64,0,0,0
0,0,0,0,119,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,162,0,0,0
0,0,0,0,47,0,0,0
0,0,0,0,29,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,65,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,121,0,0,0
0,0,0,0,298,0,0,0
0,0,0,0,121,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,1032,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,3,262,0,0
0,0,0,0,15,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,27,0,0,0
0,0,0,0,753,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,323,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,197,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,240,0,0,0
0,0,0,0,121,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,2,0,0,2
0,0,0,0,13,0,0,366
0,0,0,0,98,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,2149,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,53,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,57,0,0,0
0,0,0,0,58,0,0,0
0,0,0,0,39,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,356,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,35,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,108,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,20,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,172,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,27,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,1296,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,17,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,450,0,0,0
0,0,0,0,30,0,0,0
0,0,0,0,170,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,114,0,0,0
0,0,0,0,519,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,83,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,55,0,0,0
0,0,0,0,304,0,0,0
0,0,0,0,257,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,14,0,0,0
0,0,0,0,8,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,26,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,33,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,87,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,15,0,0,1
0,0,0,0,10,0,0,0
0,0,0,0,29,0,0,0
0,0,0,0,205,0,0,3
0,0,0,0,39,0,0,2
0,0,0,0,87,0,0,0
0,0,0,0,61,0,0,0
0,0,0,0,444,0,0,0
0,0,0,0,124,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,253,0,0,0
0,0,0,0,112,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,313,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,250,0,0,0
0,0,0,0,673,0,0,0
0,0,0,0,97,0,0,0
0,0,0,0,55,0,0,0
0,0,0,0,403,0,0,0
0,0,0,0,57,0,0,0
0,0,0,0,41,0,0,0
0,0,0,0,70,0,0,0
0,0,0,0,59,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,15,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,13330,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,223,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,86,0,0,0
0,0,0,0,172,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,2193,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,31,0,0,0
0,0,0,0,57,0,0,0
0,0,0,0,2302,0,0,0
0,0,0,0,40,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,136,0,0,0
0,0,0,0,61,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,1518,0,0,0
0,0,0,0,753,0,0,0
0,0,0,0,146,0,0,0
0,0,0,0,2801,0,0,0
0,0,0,0,762,0,0,0
0,0,0,0,761,0,0,0
0,0,0,0,18,0,0,0
0,0,0,0,1711,0,0,0
0,0,0,0,89,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,223,0,0,0
0,0,0,0,79,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,188,0,0,0
0,0,0,0,224,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1251,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,339,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,9,0,0,0
0,0,0,0,125,0,0,0
0,0,0,0,1043,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,11,0,0,0
0,0,0,0,28,0,0,0
0,0,0,0,43,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,29,0,0,0
0,0,0,0,703,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,312,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,13,0,0,0
0,0,0,0,3,0,0,0
0,0,0,0,584,0,0,0
0,0,0,0,361,0,0,0
0,0,0,0,105,0,0,0
0,0,0,0,24,0,0,0
0,0,0,0,354,0,0,0
0,0,0,0,159,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,2,0,0,0
0,0,0,0,3032,0,0,0
0,0,0,0,139,0,0,0
0,0,0,0,2761,0,0,0
0,0,0,0,963,0,0,0
0,0,0,0,6378,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,66,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,5,0,0,0
0,0,0,0,731,0,0,0
0,0,0,0,21,0,0,0
0,0,0,0,4,0,0,0
0,0,0,0,89,0,0,0
0,0,0,0,82,0,0,0
0,0,0,0,182,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,81,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,72,0,0,0
0,0,0,0,56,0,0,0
0,0,0,0,71,0,0,0
0,0,0,0,359,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,54,0,0,0
0,0,0,0,2135,0,0,0
0,0,0,0,38,0,0,0
0,0,0,0,452,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,306,0,0,0
0,0,0,0,36,0,0,0
0,0,0,0,15747,0,0,0
0,0,0,0,23,0,0,0
0,0,0,0,95,0,0,0
0,0,0,0,125,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,432,0,0,0
0,0,0,0,16,0,0,1
0,0,0,0,1148,0,0,0
0,0,0,0,4225,0,0,0
0,0,0,0,139,0,0,0
0,0,0,0,185,0,0,0
0,0,0,0,171,0,0,0
0,0,0,0,7115,0,0,0
0,0,0,0,16,0,0,0
0,0,0,0,7,0,0,0
0,0,0,0,10,0,0,0
0,0,0,0,12,0,0,0
0,0,0,0,34,0,0,0
0,0,0,0,6,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,36,0,0,0
0,0,0,0,477,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,56,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0
